"Feature","icc_matrix"
"wavelet.LHH_glcm_DifferenceVariance",0.082849456745733
"wavelet.LHH_glcm_Id",0.683721304654107
"wavelet.LHH_glcm_Idm",0.616188637563973
"wavelet.LHH_glcm_Idmn",0.959182368513373
"wavelet.LHH_glcm_Idn",0.949537291640964
"wavelet.LHH_glcm_Imc1",0.646114046838692
"wavelet.LHH_glcm_Imc2",0.794387857638198
"wavelet.LHH_glcm_InverseVariance",0.925356733302718
"wavelet.LHH_glcm_JointAverage",0.813921416372122
"wavelet.LHH_glcm_JointEnergy",0.542830837781517
"wavelet.LHH_glcm_JointEntropy",0.25984096512436
"wavelet.LHH_glcm_MCC",0.814071123133368
"wavelet.LHH_glcm_MaximumProbability",0.749609786285021
"wavelet.LHH_glcm_SumAverage",0.813921416329034
"wavelet.LHH_glcm_SumEntropy",0.455753320132427
"wavelet.LHH_glcm_SumSquares",0.0963829642772953
"wavelet.LHH_gldm_DependenceEntropy",0.603925761636927
"wavelet.LHH_gldm_DependenceNonUniformity",0.999371764154785
"wavelet.LHH_gldm_DependenceNonUniformityNormalized",0.527571342984461
"wavelet.LHH_gldm_DependenceVariance",0.835260077789608
"wavelet.LHH_gldm_GrayLevelNonUniformity",0.999326617847643
"wavelet.LHH_gldm_GrayLevelVariance",0.11364368538998
"wavelet.LHH_gldm_HighGrayLevelEmphasis",0.785316721177568
"wavelet.LHH_gldm_LargeDependenceEmphasis",0.832414535918484
"wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis",0.88042370298214
"wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis",0.829518066645188
"wavelet.LHH_gldm_LowGrayLevelEmphasis",0.833038451816637
"wavelet.LHH_gldm_SmallDependenceEmphasis",0.153420929900407
"wavelet.LHH_gldm_SmallDependenceHighGrayLevelEmphasis",0.0538544913613752
"wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis",0.230071402527646
"wavelet.LHH_glrlm_GrayLevelNonUniformity",0.999370196038232
"wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized",0.259092421549952
"wavelet.LHH_glrlm_GrayLevelVariance",0.108733799617784
"wavelet.LHH_glrlm_HighGrayLevelRunEmphasis",0.7860660662234
"wavelet.LHH_glrlm_LongRunEmphasis",0.914326647614557
"wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis",0.909341050971486
"wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis",0.848212906887669
"wavelet.LHH_glrlm_LowGrayLevelRunEmphasis",0.827398565228747
"wavelet.LHH_glrlm_RunEntropy",0.836617778266212
"wavelet.LHH_glrlm_RunLengthNonUniformity",0.999424019352619
"wavelet.LHH_glrlm_RunLengthNonUniformityNormalized",0.801175799823206
"wavelet.LHH_glrlm_RunPercentage",0.836180527023219
"wavelet.LHH_glrlm_RunVariance",0.924123898829895
"wavelet.LHH_glrlm_ShortRunEmphasis",0.841261484064997
"wavelet.LHH_glrlm_ShortRunHighGrayLevelEmphasis",0.662156664801247
"wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis",0.870528257028149
"wavelet.LHH_glszm_GrayLevelNonUniformity",0.981830862692875
"wavelet.LHH_glszm_GrayLevelNonUniformityNormalized",0.848019841173308
"wavelet.LHH_glszm_GrayLevelVariance",0.860114971337316
"wavelet.LHH_glszm_HighGrayLevelZoneEmphasis",0.89329314111439
"wavelet.LHH_glszm_LargeAreaEmphasis",0.999658628660099
"wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis",0.999965594226876
"wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis",0.993860855018933
"wavelet.LHH_glszm_LowGrayLevelZoneEmphasis",0.893116043459891
"wavelet.LHH_glszm_SizeZoneNonUniformity",0.982395483371635
"wavelet.LHH_glszm_SizeZoneNonUniformityNormalized",0.863172588403588
"wavelet.LHH_glszm_SmallAreaEmphasis",0.917997605261916
"wavelet.LHH_glszm_SmallAreaHighGrayLevelEmphasis",0.935639623485934
"wavelet.LHH_glszm_SmallAreaLowGrayLevelEmphasis",0.860537229336228
"wavelet.LHH_glszm_ZoneEntropy",0.895127371001155
"wavelet.LHH_glszm_ZonePercentage",0.211586744686703
"wavelet.LHH_glszm_ZoneVariance",0.999968623434448
"wavelet.LHH_ngtdm_Busyness",0.995337112371645
"wavelet.LHH_ngtdm_Coarseness",0.462097523823104
"wavelet.LHH_ngtdm_Complexity",0.620829797092959
"wavelet.LHH_ngtdm_Contrast",0.963167171063949
"wavelet.LHH_ngtdm_Strength",0.386973374833306
"wavelet.HLL_firstorder_10Percentile",0.983186231551777
"wavelet.HLL_firstorder_90Percentile",0.906181321951037
"wavelet.HLL_firstorder_Energy",0.999339780600158
"wavelet.HLL_firstorder_Entropy",0.946929872196183
"wavelet.HLL_firstorder_InterquartileRange",0.986777300889767
"wavelet.HLL_firstorder_Kurtosis",0.971921506502596
"wavelet.HLL_firstorder_Maximum",0.902656171130164
"wavelet.HLL_firstorder_MeanAbsoluteDeviation",0.97623994532989
"wavelet.HLL_firstorder_Mean",0.949505670370357
"wavelet.HLL_firstorder_Median",0.950075691895227
"wavelet.HLL_firstorder_Minimum",0.931318416015129
"wavelet.HLL_firstorder_Range",0.927298603676312
"wavelet.HLL_firstorder_RobustMeanAbsoluteDeviation",0.984972579285689
"wavelet.HLL_firstorder_RootMeanSquared",0.910718581260964
"wavelet.HLL_firstorder_Skewness",0.920762193828181
"wavelet.HLL_firstorder_TotalEnergy",0.999340232094924
"wavelet.HLL_firstorder_Uniformity",0.93738221930078
"wavelet.HLL_firstorder_Variance",0.981220279187667
"wavelet.HLL_glcm_Autocorrelation",0.92389154037097
"wavelet.HLL_glcm_ClusterProminence",0.989501340896204
"wavelet.HLL_glcm_ClusterShade",0.988576988229604
"wavelet.HLL_glcm_ClusterTendency",0.981047488329414
"wavelet.HLL_glcm_Contrast",0.990239802566506
"wavelet.HLL_glcm_Correlation",0.89155992913974
"wavelet.HLL_glcm_DifferenceAverage",0.985039560362148
"wavelet.HLL_glcm_DifferenceEntropy",0.953906730460688
"wavelet.HLL_glcm_DifferenceVariance",0.977344363059181
"wavelet.HLL_glcm_Id",0.974329477518277
"wavelet.HLL_glcm_Idm",0.9748431111165
"wavelet.HLL_glcm_Idmn",0.877404365677711
"wavelet.HLL_glcm_Idn",0.921658264885159
"wavelet.HLL_glcm_Imc1",0.932262803892115
"wavelet.HLL_glcm_Imc2",0.945459469063484
"wavelet.HLL_glcm_InverseVariance",0.973430255615831
"wavelet.HLL_glcm_JointAverage",0.9230890903452
"wavelet.HLL_glcm_JointEnergy",0.884688877111141
"wavelet.HLL_glcm_JointEntropy",0.939234832874169
"wavelet.HLL_glcm_MCC",0.920076316669543
"wavelet.HLL_glcm_MaximumProbability",0.897533989033756
"wavelet.HLL_glcm_SumAverage",0.923089090354108
"wavelet.HLL_glcm_SumEntropy",0.927636065132163
"wavelet.HLL_glcm_SumSquares",0.984174357380333
"wavelet.HLL_gldm_DependenceEntropy",0.791417725494093
"wavelet.HLL_gldm_DependenceNonUniformity",0.99921954745237
"wavelet.HLL_gldm_DependenceNonUniformityNormalized",0.903196009742547
"wavelet.HLL_gldm_DependenceVariance",0.93497066491173
"wavelet.HLL_gldm_GrayLevelNonUniformity",0.999662050950097
"wavelet.HLL_gldm_GrayLevelVariance",0.98103585754152
"wavelet.HLL_gldm_HighGrayLevelEmphasis",0.924719458725523
"wavelet.HLL_gldm_LargeDependenceEmphasis",0.944803618416186
"wavelet.HLL_gldm_LargeDependenceHighGrayLevelEmphasis",0.948414843365439
"wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis",0.504389320221908
"wavelet.HLL_gldm_LowGrayLevelEmphasis",0.690727571088629
"wavelet.HLL_gldm_SmallDependenceEmphasis",0.936275252255461
"wavelet.HLL_gldm_SmallDependenceHighGrayLevelEmphasis",0.962494888699911
"wavelet.HLL_gldm_SmallDependenceLowGrayLevelEmphasis",0.43512386992247
"wavelet.HLL_glrlm_GrayLevelNonUniformity",0.999567965303692
"wavelet.HLL_glrlm_GrayLevelNonUniformityNormalized",0.938839225717626
"wavelet.HLL_glrlm_GrayLevelVariance",0.978468958559844
"wavelet.HLL_glrlm_HighGrayLevelRunEmphasis",0.924230011979208
"wavelet.HLL_glrlm_LongRunEmphasis",0.91415771177655
"wavelet.HLL_glrlm_LongRunHighGrayLevelEmphasis",0.937123603426098
"wavelet.HLL_glrlm_LongRunLowGrayLevelEmphasis",0.446954820036864
"wavelet.HLL_glrlm_LowGrayLevelRunEmphasis",0.718313282691334
"wavelet.HLL_glrlm_RunEntropy",0.874421082377437
"wavelet.HLL_glrlm_RunLengthNonUniformity",0.998823827603006
