batch,Label,log.sigma.1.mm.3D_glcm_MCC,wavelet.LHH_glrlm_RunEntropy,log.sigma.1.mm.3D_glcm_Imc1,wavelet.HLH_glcm_Correlation,wavelet.LLH_glszm_GrayLevelVariance,wavelet.HLL_firstorder_90Percentile,log.sigma.2.mm.3D_glcm_Imc1,wavelet.LLH_glcm_Correlation,wavelet.HLL_glszm_ZonePercentage,wavelet.LLH_firstorder_Kurtosis
2,0,1.120313936,0.496873968,-1.123657706,0.197382227,0.024206262,-0.375901099,-0.597625816,-0.363281707,-1.015095602,0.858470941
2,0,-0.852367948,-0.702278485,0.774658524,-2.721154283,-0.741895535,-0.25052644,0.139338605,-0.566903485,0.720522424,-0.914081825
2,0,-0.890461178,1.62940288,0.943329822,0.068288973,-0.214723448,-0.04729214,-1.113981136,-0.207881804,-0.822350336,0.150752784
2,0,-0.318608622,0.998395294,0.339949608,0.296734632,-0.613969855,0.658379577,-0.596185755,-0.806537431,0.058355345,-1.37193514
2,1,-0.461120613,0.061879699,0.388673487,0.667522408,-0.60381331,-0.340212356,-0.336895943,-0.363546902,-0.465674655,0.179138842
2,0,0.809485479,0.814016599,-0.656462777,0.233084377,0.238648683,-0.265695552,-0.126962839,-0.385667642,-0.332006968,0.65923374
2,0,-0.898029075,-0.699609676,0.524109552,0.101885108,-0.915295422,-0.513178008,0.617404625,-0.90013111,0.269378624,-1.4820081
2,0,-1.186948884,0.087535974,1.025337203,0.82095671,-0.145715206,1.213898115,1.051004933,-0.09796445,1.327503515,0.78505416
2,0,-1.359462336,-0.512847649,1.267561213,-1.213707536,0.314902364,1.863111875,1.151469805,-0.522914536,0.841577652,0.179799507
2,0,-0.845699403,-1.352880112,0.720179958,-0.971492273,-0.81433986,1.249999775,0.67321454,-0.280796564,0.299658581,-1.278835928
2,0,-1.190239463,-0.015146295,1.0641039,-0.655727955,-0.597038953,0.710319338,0.705726611,-0.632995551,1.009484425,-0.927494106
1,1,-0.016426071,1.164077018,0.238107557,-0.437372195,-0.026733869,0.079872204,-1.432121976,-0.151155219,0.021782667,-0.452441481
1,1,-0.419959251,0.335099701,0.672282935,0.097945834,-0.801624801,-0.097731471,-0.466967396,-0.483174099,-0.479895994,-1.346432494
1,0,-1.284418292,0.535664077,1.275531502,-0.307359722,-0.242708967,2.968523575,-0.010689363,-0.41080847,0.232755936,-0.323679552
1,0,-1.300139727,-0.43283421,1.290087444,-0.412555854,-0.82481052,3.091134275,1.527642212,-0.691191376,0.902487194,-0.104350109
1,1,0.816736226,1.626663813,-0.684219746,0.019994591,0.616675684,-0.275332979,-3.54685968,-0.286987794,-1.357829119,-0.159803497
1,1,1.176433712,0.799842717,-0.850116691,-0.071562452,0.577526155,0.032413528,-1.914280174,-0.544276854,-0.685776031,-0.944261306
1,1,-0.708754679,-1.617533713,0.567828439,-0.203858122,0.102925575,-0.186076934,0.526906545,-1.452603821,0.448097896,3.264085482
1,0,0.511797159,-1.104538127,-0.45242901,-0.151722068,-0.162219486,-0.693647916,0.412087976,-0.523231289,-0.39422528,0.157462453
1,0,-0.436471175,0.255409771,0.519340111,-0.184617415,-0.172618655,0.343739046,0.694279229,-0.721278557,-0.128167271,0.698394743
1,0,1.328701707,-0.705644253,-0.980018188,0.129197326,-0.147674857,-1.715985188,0.627861542,0.898720783,-0.716070283,-0.071966073
2,0,0.270529307,0.379715285,-0.104399451,0.039970189,0.260959258,1.31970364,-0.731324671,-0.541199929,0.00266701,2.063756026
2,0,-0.575947742,0.995120264,0.666324023,-0.555637344,-0.274040903,-0.224949826,-0.325497977,-0.204192185,-0.17753903,-0.495237122
2,0,-0.794148791,1.507234538,0.845756923,0.642214382,-0.647366403,1.481229847,-0.473748095,-0.012995493,0.508971891,-1.637800532
2,0,-0.637776307,0.235129093,0.848820557,0.320223791,-0.379912021,0.224160013,-0.79066002,-0.284742333,0.269033967,-0.88949637
2,0,-1.0489038,-0.355032699,1.00669299,-0.083792245,0.048276203,1.171744158,-0.549644401,-0.811995616,0.406898796,-0.731255271
2,0,-0.858829002,-1.048536756,0.735788108,0.480447967,-0.512185098,0.273020859,1.031083249,-0.713048408,1.31130599,-0.287756858
2,0,0.093921051,0.132438113,0.007634719,-0.496270382,-0.520349656,-0.808988588,-0.413000583,-0.631601956,-0.841458638,-0.107503543
1,0,-1.05081881,1.244758697,0.841198551,-0.325173738,0.041842808,0.281757659,-0.031027479,0.031032746,-0.291290064,1.54757073
1,0,-0.784532724,0.507312213,0.809400215,0.082612526,0.531195121,0.322553347,0.290736749,-1.385408541,0.296806004,1.524230982
1,0,-0.318171905,0.731141389,0.614563231,0.587319578,-0.152424601,0.259914697,-0.807265835,0.129538635,0.13760395,-0.112360937
1,0,-0.971157467,0.133508113,1.10321157,0.103904574,-0.51970197,-0.125872816,-0.412615779,-0.006900515,0.054025266,-0.765381622
1,0,-0.862555341,0.107911816,0.829601023,-0.066854029,-0.551015773,-0.221164307,1.533345517,-0.197609178,0.342611502,-1.140689709
1,1,1.618549199,0.784592065,-1.674289639,0.135381006,0.441131559,-0.879806346,-1.062363514,-0.007642961,-1.431193718,0.34117015
2,0,-0.441299171,0.626056646,0.627108275,0.458684413,0.046737729,1.221384771,-0.343632499,-0.066304276,-0.1876242,0.05622977
2,0,-0.389616047,0.075323217,0.595845514,-0.060735123,-0.289257599,0.672892935,-1.466789009,-0.376346971,0.06983966,-0.190090993
1,1,2.414602458,1.171242961,-2.876848473,0.009586088,1.033641502,-0.166408501,-2.157322416,0.481852258,-1.329175812,0.743835207
2,0,-0.782027647,-0.518951097,0.831927613,-1.320775244,-0.619899323,0.141383802,0.94661742,-0.65086911,2.170627538,-1.105243357
2,0,-0.634537909,1.61069304,0.871526112,0.136005491,-0.273747833,0.692736443,0.508390558,0.030825655,0.671545554,0.014830167
2,0,-0.476184454,-0.530626737,0.504390744,-1.689495659,-0.368234309,-0.207666198,0.788085207,0.162044732,0.229016546,2.463897663
2,0,0.423533262,0.093912212,-0.403033979,-0.545173449,-0.568833531,-0.177113999,-0.390337341,-0.085030775,-0.501124983,-0.992744237
2,0,-0.03859008,0.196130549,0.259111953,-0.114778543,-0.09244936,-0.355785316,0.548465708,-0.782942631,-0.625968334,-0.61447401
2,0,0.625401057,-0.764520955,-0.597646904,1.063833043,-0.471169863,-0.710846171,0.116123584,-0.378121619,-0.926510532,-0.743878035
2,0,-1.331832297,0.697556626,1.16730448,1.704587757,-0.747339309,0.354921306,1.500839334,-0.439789107,0.912405019,-0.113409449
2,0,-0.169982835,-2.644301431,0.100758251,0.348249816,-0.455602713,0.003374765,-0.320042037,-0.717658612,1.413350413,0.372574358
2,0,-0.420429524,-1.875906884,0.346010573,1.649084055,-0.296619205,-0.117686655,0.224554558,-0.245887578,1.62528886,1.620939469
2,0,0.199888292,-0.550193405,-0.165132596,-0.213476537,-0.915513844,-0.064947932,0.092140548,-0.367445651,-0.551827858,1.088277274
2,0,0.135504471,-0.20750463,-0.111504148,0.283959967,-0.557279578,-0.552296651,0.348815973,-0.933895918,-0.234821781,-0.341183299
2,0,-0.641299664,1.105518133,0.909328804,-0.165425623,0.324986997,1.176441881,-0.296427389,-0.596162546,-0.043233993,0.485688872
2,0,-0.984048977,0.669204553,0.854040297,-0.728880124,0.192951061,0.565232997,-0.064458852,-1.09103446,-0.050380173,0.880082564
2,0,-0.979384063,0.5941628,0.905009414,0.037611036,-0.359469645,0.370372062,0.618359188,-0.392943962,-0.069016619,-0.157595984
2,0,-1.396554237,0.425610582,1.297915189,0.360574301,-0.210095842,-0.126781588,-1.238068169,-0.444829065,-0.333410173,-0.333439554
1,0,1.832067392,-0.37720435,-1.388066931,-0.40575733,5.255675655,-0.139624553,-0.790638715,3.10319672,0.359905424,-0.669911856
1,0,-1.614273065,-0.453926743,1.472196932,-0.224965709,-0.519781501,1.520989761,0.449098588,-0.700310058,0.787159785,-0.079692801
2,0,-0.717943063,-0.515363242,0.616809264,0.870927116,-1.119321674,-0.262790359,0.78908266,-0.084720244,0.801083821,-0.28635242
2,0,0.006298417,-0.797520656,-0.028103171,-0.043979567,-0.194408882,-0.009051394,1.234343697,-0.069940085,-0.72958267,0.744946879
1,0,0.034372637,1.06241373,0.148557608,0.377373365,-0.101408415,0.226793751,-0.64380082,-0.196910167,-0.398265861,-0.186371872
1,0,1.363142046,0.396477974,-0.967069079,-0.44611844,-0.176396416,-1.278456264,0.300615833,-0.251070261,-0.426889775,-0.848288123
1,0,1.178683497,-0.562680218,-0.888913707,0.080005418,-0.113963929,-1.121397637,0.720816074,0.768709832,-0.563515299,0.272015002
1,0,1.117308123,0.238408229,-0.9743547,-0.451811409,0.021573819,-1.573587512,-0.344544724,-0.592530446,-0.852068089,0.274445509
1,0,-1.571555561,-2.008650336,1.333092124,0.03522975,-1.263164909,1.107090237,1.870720844,-0.581492954,1.284487153,0.265459984
2,1,0.686853529,0.221551101,-0.425522252,0.100485044,-0.632224078,0.128622622,0.464353276,0.537711542,0.080189274,-1.145265733
2,1,2.204021062,0.387167546,-2.184167704,-0.436878524,1.435260876,-1.528934029,-0.155415477,2.260422804,-1.048629781,1.219713098
2,1,1.958012507,0.153103023,-1.905182008,0.728627772,2.637198299,-2.864259729,-0.6062304,3.117574788,-0.957554285,-0.274677966
2,1,1.468013515,-0.611797567,-1.169176456,0.922137097,1.473155302,-1.165808975,0.301083307,1.630745551,-0.039154387,0.383562401
2,1,-0.187530982,-0.758973936,-0.025682315,2.13808721,-0.147556673,-0.848325851,1.03803305,0.035941109,-0.397630903,-0.151717363
2,1,2.554595614,0.653302108,-2.552716737,-0.215011937,4.487454531,-0.50129277,-0.01085692,3.292655392,-1.502741426,1.593269341
2,1,2.239444046,-0.258472473,-1.436732275,0.598094134,3.561593253,-1.631931275,0.527822222,3.350369046,-0.152395979,4.304122552
2,1,1.349942405,0.482151848,-2.606913396,1.803638462,6.233099983,-0.918714834,-3.229894416,3.564412561,2.527675629,-0.709821999
2,1,2.101295774,0.624157566,-1.713685157,-0.062041665,2.451097503,-2.14965616,0.335116379,2.436817785,-1.650644606,1.964004428
2,1,1.921770878,-0.096570882,-1.500736204,-0.12493662,0.665186558,-0.457173071,-0.356571425,2.37123889,-0.151568756,0.068412329
2,1,1.181682543,-0.079782543,-1.005498058,0.33700871,1.605477007,-0.988321125,0.361829545,0.6701341,-0.376351944,0.751768306
2,1,0.926903397,0.002615238,-0.79334606,-0.854188302,0.904408968,-0.241158542,-0.150925586,-0.528977426,-0.599564668,0.309540387
2,0,-0.10695727,1.099857067,0.363083668,0.03211622,0.078708265,0.135605434,-2.439738584,-0.209077469,-0.335003432,0.535429899
1,1,-0.951703119,0.363128406,1.086547105,0.339528245,-0.027205849,1.439716834,0.716945168,-0.655896386,0.439653061,0.479252916
1,1,-0.051617962,-0.30512588,-1.062902942,0.143658069,0.312926984,-0.338374387,0.256757643,1.036329306,-0.609422156,-0.344594301
1,1,2.084487974,0.099996079,-2.109662568,-0.137084562,0.423867179,-1.377706154,-0.567670622,3.09486365,-0.861437256,-1.146231779
1,1,2.022814986,0.331421784,-2.173519787,0.099888047,0.346940988,-0.836570714,-0.943470225,0.166950724,-1.151969063,0.364349262
1,1,2.152344153,-0.125107351,-1.755015844,-0.039005628,1.387661562,-0.968505602,-0.107079055,3.136939376,-0.113767711,1.194207634
1,1,2.058620787,-0.11227653,-2.047655216,-0.168750182,0.448533072,-0.65629882,-0.676450461,0.793824333,-0.334655568,0.150919541
1,1,2.578828169,0.556191731,-2.707960419,-0.199652093,2.066489674,-0.622875095,-0.444459416,1.333025698,-1.171108489,1.069672319
2,1,1.577766888,-0.377214588,-1.113719147,0.749663991,1.050233861,-0.287622487,0.382059225,1.72824398,0.869621122,1.039590503
2,1,0.626500817,0.628005967,-0.607392727,-0.172226015,-0.128861612,-0.664307894,-1.141164974,-0.362089581,-1.266002069,0.220430039
1,1,1.659117034,-1.139783403,-1.346865514,0.410702533,3.145066717,-0.458916255,-0.175736589,3.296851059,-0.360830142,1.898036165
1,1,2.349323725,0.247945835,-2.477152567,0.047450197,0.856760885,0.195988037,-0.679201835,0.546024067,-0.862163447,0.312928513
1,1,1.87722513,-0.768790072,-1.531699139,-0.185946033,2.168007376,-1.321979553,-0.992146271,3.39956722,0.737805794,0.114629719
2,0,-0.567556373,1.276167442,0.655455963,-0.107081032,-0.074701315,0.342098412,-2.279624755,-0.527786729,-1.065071232,0.014671521
2,1,1.874633933,0.56587993,-1.793336099,0.77267904,1.274045303,-2.152672879,-0.53140621,3.472785995,-0.605138254,0.249469003
2,1,-1.032845678,0.442339317,0.99126956,0.674694445,0.216729155,2.341477263,0.64738421,-0.188921509,0.109287929,1.07639434
2,1,-0.079387714,0.501639901,0.22560841,-0.870216346,0.406927287,-0.224482584,-0.97910249,-0.047482454,0.515902615,1.414716745
2,1,2.317816567,0.746775593,-3.037769014,0.058402003,0.546220483,-0.842102754,-1.715692781,0.707619999,-1.589458178,0.530913981
2,1,2.556322151,0.881771389,-3.457008953,0.097006924,0.784326905,-0.411492154,-1.461776361,1.205733544,-1.82941875,0.973187501
