"Feature","icc_matrix"
"wavelet.LLH_glszm_LargeAreaEmphasis",0.999608831802773
"wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis",0.99992885682058
"wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis",0.997631397581751
"wavelet.LLH_glszm_LowGrayLevelZoneEmphasis",0.904521641007982
"wavelet.LLH_glszm_SizeZoneNonUniformity",0.99912055566258
"wavelet.LLH_glszm_SizeZoneNonUniformityNormalized",0.675653727483044
"wavelet.LLH_glszm_SmallAreaEmphasis",0.822500888117371
"wavelet.LLH_glszm_SmallAreaHighGrayLevelEmphasis",0.988514175218188
"wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis",0.879909275893683
"wavelet.LLH_glszm_ZoneEntropy",0.868850552443357
"wavelet.LLH_glszm_ZonePercentage",0.542610804656595
"wavelet.LLH_glszm_ZoneVariance",0.999633088419863
"wavelet.LLH_ngtdm_Busyness",0.996589547003936
"wavelet.LLH_ngtdm_Coarseness",0.428889760060824
"wavelet.LLH_ngtdm_Complexity",0.985394587175377
"wavelet.LLH_ngtdm_Contrast",0.494394508103396
"wavelet.LLH_ngtdm_Strength",0.438704179295271
"wavelet.LHL_firstorder_10Percentile",0.984446829215274
"wavelet.LHL_firstorder_90Percentile",0.961248099845298
"wavelet.LHL_firstorder_Energy",0.999464281194127
"wavelet.LHL_firstorder_Entropy",0.930894121554115
"wavelet.LHL_firstorder_InterquartileRange",0.960436340902475
"wavelet.LHL_firstorder_Kurtosis",0.952727645781841
"wavelet.LHL_firstorder_Maximum",0.922575910811904
"wavelet.LHL_firstorder_MeanAbsoluteDeviation",0.974369144727285
"wavelet.LHL_firstorder_Mean",0.98639692166175
"wavelet.LHL_firstorder_Median",0.988579100225771
"wavelet.LHL_firstorder_Minimum",0.946170950478041
"wavelet.LHL_firstorder_Range",0.932278762946844
"wavelet.LHL_firstorder_RobustMeanAbsoluteDeviation",0.966134260153995
"wavelet.LHL_firstorder_RootMeanSquared",0.986391380804063
"wavelet.LHL_firstorder_Skewness",0.943438589764564
"wavelet.LHL_firstorder_TotalEnergy",0.999469640513016
"wavelet.LHL_firstorder_Uniformity",0.935808191119019
"wavelet.LHL_firstorder_Variance",0.985263005364347
"wavelet.LHL_glcm_Autocorrelation",0.94017906936395
"wavelet.LHL_glcm_ClusterProminence",0.997720945956666
"wavelet.LHL_glcm_ClusterShade",0.964161700427165
"wavelet.LHL_glcm_ClusterTendency",0.992818594622044
"wavelet.LHL_glcm_Contrast",0.957146996343057
"wavelet.LHL_glcm_Correlation",0.977121257999454
"wavelet.LHL_glcm_DifferenceAverage",0.940812655449124
"wavelet.LHL_glcm_DifferenceEntropy",0.878374149266583
"wavelet.LHL_glcm_DifferenceVariance",0.959474459112275
"wavelet.LHL_glcm_Id",0.932484335116876
"wavelet.LHL_glcm_Idm",0.930744318268466
"wavelet.LHL_glcm_Idmn",0.691922848191891
"wavelet.LHL_glcm_Idn",0.798701968188735
"wavelet.LHL_glcm_Imc1",0.559714663295762
"wavelet.LHL_glcm_Imc2",0.880125700742524
"wavelet.LHL_glcm_InverseVariance",0.91007052073276
"wavelet.LHL_glcm_JointAverage",0.92431650680626
"wavelet.LHL_glcm_JointEnergy",0.741648924377101
"wavelet.LHL_glcm_JointEntropy",0.844795746434108
"wavelet.LHL_glcm_MCC",0.761146998501541
"wavelet.LHL_glcm_MaximumProbability",0.891753222327627
"wavelet.LHL_glcm_SumAverage",0.924316506809621
"wavelet.LHL_glcm_SumEntropy",0.856432090290317
"wavelet.LHL_glcm_SumSquares",0.98409585577623
"wavelet.LHL_gldm_DependenceEntropy",0.668363066621294
"wavelet.LHL_gldm_DependenceNonUniformity",0.999550823759087
"wavelet.LHL_gldm_DependenceNonUniformityNormalized",0.562561654557604
"wavelet.LHL_gldm_DependenceVariance",0.894270120392446
"wavelet.LHL_gldm_GrayLevelNonUniformity",0.999233076296542
"wavelet.LHL_gldm_GrayLevelVariance",0.985487955825821
"wavelet.LHL_gldm_HighGrayLevelEmphasis",0.945025704188089
"wavelet.LHL_gldm_LargeDependenceEmphasis",0.884914628007598
"wavelet.LHL_gldm_LargeDependenceHighGrayLevelEmphasis",0.86542663254325
"wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis",0.922597710016625
"wavelet.LHL_gldm_LowGrayLevelEmphasis",0.538718152706315
"wavelet.LHL_gldm_SmallDependenceEmphasis",0.617871192993159
"wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis",0.958621145437754
"wavelet.LHL_gldm_SmallDependenceLowGrayLevelEmphasis",0.499908564918406
"wavelet.LHL_glrlm_GrayLevelNonUniformity",0.999346409249268
"wavelet.LHL_glrlm_GrayLevelNonUniformityNormalized",0.926659087021312
"wavelet.LHL_glrlm_GrayLevelVariance",0.985426135777559
"wavelet.LHL_glrlm_HighGrayLevelRunEmphasis",0.945224220379258
"wavelet.LHL_glrlm_LongRunEmphasis",0.941012700182095
"wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis",0.921304068759215
"wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis",0.48228309579044
"wavelet.LHL_glrlm_LowGrayLevelRunEmphasis",0.603279198334335
"wavelet.LHL_glrlm_RunEntropy",0.810931971645428
"wavelet.LHL_glrlm_RunLengthNonUniformity",0.999501940943351
"wavelet.LHL_glrlm_RunLengthNonUniformityNormalized",0.914097873429202
"wavelet.LHL_glrlm_RunPercentage",0.929845426660372
"wavelet.LHL_glrlm_RunVariance",0.938584610303582
"wavelet.LHL_glrlm_ShortRunEmphasis",0.927708433465865
"wavelet.LHL_glrlm_ShortRunHighGrayLevelEmphasis",0.950112926466344
"wavelet.LHL_glrlm_ShortRunLowGrayLevelEmphasis",0.609433206790062
"wavelet.LHL_glszm_GrayLevelNonUniformity",0.999347888323013
"wavelet.LHL_glszm_GrayLevelNonUniformityNormalized",0.842168130728221
"wavelet.LHL_glszm_GrayLevelVariance",0.948778826835364
"wavelet.LHL_glszm_HighGrayLevelZoneEmphasis",0.945980466907297
"wavelet.LHL_glszm_LargeAreaEmphasis",0.999235214991866
"wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis",0.999779522233368
"wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis",0.996418705568132
"wavelet.LHL_glszm_LowGrayLevelZoneEmphasis",0.847153647821172
"wavelet.LHL_glszm_SizeZoneNonUniformity",0.999336431261413
"wavelet.LHL_glszm_SizeZoneNonUniformityNormalized",0.750435831054642
"wavelet.LHL_glszm_SmallAreaEmphasis",0.81557555322877
"wavelet.LHL_glszm_SmallAreaHighGrayLevelEmphasis",0.956061863666528
"wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis",0.783993720153126
"wavelet.LHL_glszm_ZoneEntropy",0.812797197356005
"wavelet.LHL_glszm_ZonePercentage",0.651406320621817
"wavelet.LHL_glszm_ZoneVariance",0.999262901226426
"wavelet.LHL_ngtdm_Busyness",0.99891294831485
"wavelet.LHL_ngtdm_Coarseness",0.44598020597087
"wavelet.LHL_ngtdm_Complexity",0.94701530336518
"wavelet.LHL_ngtdm_Contrast",0.32691432722011
"wavelet.LHL_ngtdm_Strength",0.55559264935176
"wavelet.LHH_firstorder_10Percentile",0.878286763566901
"wavelet.LHH_firstorder_90Percentile",0.890382970122949
"wavelet.LHH_firstorder_Energy",0.999463773602526
"wavelet.LHH_firstorder_Entropy",0.923286172389681
"wavelet.LHH_firstorder_InterquartileRange",0.931400675039318
"wavelet.LHH_firstorder_Kurtosis",0.93987493196382
"wavelet.LHH_firstorder_Maximum",0.937863157898991
"wavelet.LHH_firstorder_MeanAbsoluteDeviation",0.863221456957686
"wavelet.LHH_firstorder_Mean",0.832083892066147
"wavelet.LHH_firstorder_Median",0.658708074288572
"wavelet.LHH_firstorder_Minimum",0.898779638701346
"wavelet.LHH_firstorder_Range",0.907375418810226
"wavelet.LHH_firstorder_RobustMeanAbsoluteDeviation",0.877044542922626
"wavelet.LHH_firstorder_RootMeanSquared",0.832019487073542
"wavelet.LHH_firstorder_Skewness",0.87325895229386
"wavelet.LHH_firstorder_TotalEnergy",0.999469131310304
"wavelet.LHH_firstorder_Uniformity",0.936998940910449
"wavelet.LHH_firstorder_Variance",0.846001004123468
"wavelet.LHH_glcm_Autocorrelation",0.903272251404993
"wavelet.LHH_glcm_ClusterProminence",0.949557879255256
"wavelet.LHH_glcm_ClusterShade",0.674851828229117
"wavelet.LHH_glcm_ClusterTendency",0.847629929032092
"wavelet.LHH_glcm_Contrast",0.882712615912194
"wavelet.LHH_glcm_Correlation",0.680887460228121
"wavelet.LHH_glcm_DifferenceAverage",0.843022869076501
"wavelet.LHH_glcm_DifferenceEntropy",0.86552258369693
"wavelet.LHH_glcm_DifferenceVariance",0.959333123060025
"wavelet.LHH_glcm_Id",0.855376058966348
"wavelet.LHH_glcm_Idm",0.852419266826003
"wavelet.LHH_glcm_Idmn",0.793780933600608
"wavelet.LHH_glcm_Idn",0.819106699709815
"wavelet.LHH_glcm_Imc1",0.396188256142209
"wavelet.LHH_glcm_Imc2",0.767013609332458
"wavelet.LHH_glcm_InverseVariance",0.794694788332245
"wavelet.LHH_glcm_JointAverage",0.887804832022558
"wavelet.LHH_glcm_JointEnergy",0.902530066120993
"wavelet.LHH_glcm_JointEntropy",0.887423471964339
"wavelet.LHH_glcm_MCC",0.648585917615764
"wavelet.LHH_glcm_MaximumProbability",0.961039213769398
"wavelet.LHH_glcm_SumAverage",0.887804831996294
"wavelet.LHH_glcm_SumEntropy",0.859563341504307
"wavelet.LHH_glcm_SumSquares",0.872238273960504
"wavelet.LHH_gldm_DependenceEntropy",0.601056793966888
"wavelet.LHH_gldm_DependenceNonUniformity",0.999547599712892
"wavelet.LHH_gldm_DependenceNonUniformityNormalized",0.382813934470237
"wavelet.LHH_gldm_DependenceVariance",0.84973965159818
"wavelet.LHH_gldm_GrayLevelNonUniformity",0.999345572218634
