Label,CT_original_shape_Elongation,CT_original_firstorder_10Percentile,CT_original_glcm_Imc1,CT_original_glrlm_ShortRunLowGrayLevelEmphasis,CT_original_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.LLH_firstorder_Kurtosis,CT_wavelet.LLH_firstorder_Skewness,CT_wavelet.LLH_glcm_Correlation,CT_wavelet.LLH_glcm_Idn,CT_wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis,CT_wavelet.LLH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.LLH_glszm_SmallAreaEmphasis,CT_wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.LHL_firstorder_InterquartileRange,CT_wavelet.LHL_firstorder_Median,CT_wavelet.LHL_glcm_Imc1,CT_wavelet.LHL_glcm_InverseVariance,CT_wavelet.LHL_glcm_MaximumProbability,CT_wavelet.LHH_firstorder_Kurtosis,CT_wavelet.LHH_firstorder_Minimum,CT_wavelet.LHH_firstorder_Range,CT_wavelet.LHH_firstorder_Skewness,CT_wavelet.LHH_glcm_InverseVariance,CT_wavelet.LHH_glcm_MCC,CT_wavelet.LHH_glcm_MaximumProbability,CT_wavelet.LHH_gldm_DependenceVariance,CT_wavelet.LHH_gldm_HighGrayLevelEmphasis,CT_wavelet.LHH_gldm_LowGrayLevelEmphasis,CT_wavelet.LHH_glrlm_HighGrayLevelRunEmphasis,CT_wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis,CT_wavelet.LHH_glrlm_LowGrayLevelRunEmphasis,CT_wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis,CT_wavelet.LHH_glszm_GrayLevelNonUniformityNormalized,CT_wavelet.LHH_glszm_GrayLevelVariance,CT_wavelet.LHH_glszm_HighGrayLevelZoneEmphasis,CT_wavelet.LHH_glszm_LowGrayLevelZoneEmphasis,CT_wavelet.LHH_glszm_SizeZoneNonUniformity,CT_wavelet.LHH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HLL_firstorder_Median,CT_wavelet.HLL_glcm_Correlation,CT_wavelet.HLL_glcm_Imc1,CT_wavelet.HLL_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HLH_firstorder_10Percentile,CT_wavelet.HLH_firstorder_Kurtosis,CT_wavelet.HLH_firstorder_Skewness,CT_wavelet.HLH_glcm_Idn,CT_wavelet.HLH_glcm_InverseVariance,CT_wavelet.HLH_glcm_MCC,CT_wavelet.HLH_glcm_SumEntropy,CT_wavelet.HLH_gldm_DependenceVariance,CT_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis,CT_wavelet.HLH_glrlm_LowGrayLevelRunEmphasis,CT_wavelet.HLH_glrlm_ShortRunLowGrayLevelEmphasis,CT_wavelet.HLH_glszm_GrayLevelNonUniformityNormalized,CT_wavelet.HLH_glszm_LowGrayLevelZoneEmphasis,CT_wavelet.HLH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HLH_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.HHL_firstorder_InterquartileRange,CT_wavelet.HHL_firstorder_Median,CT_wavelet.HHL_firstorder_RootMeanSquared,CT_wavelet.HHL_glcm_ClusterShade,CT_wavelet.HHL_glcm_Correlation,CT_wavelet.HHL_glcm_InverseVariance,CT_wavelet.HHL_glcm_MaximumProbability,CT_wavelet.HHL_gldm_DependenceVariance,CT_wavelet.HHL_glszm_GrayLevelNonUniformity,CT_wavelet.HHL_glszm_SmallAreaEmphasis,CT_wavelet.HHL_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.HHL_ngtdm_Busyness,CT_wavelet.HHL_ngtdm_Contrast,CT_wavelet.HHH_firstorder_Kurtosis,CT_wavelet.HHH_firstorder_Skewness,CT_wavelet.HHH_glcm_Idn,CT_wavelet.HHH_glcm_MaximumProbability,CT_wavelet.HHH_gldm_DependenceVariance,CT_wavelet.HHH_gldm_SmallDependenceLowGrayLevelEmphasis,CT_wavelet.HHH_glszm_GrayLevelNonUniformity,CT_wavelet.HHH_glszm_HighGrayLevelZoneEmphasis,CT_wavelet.HHH_glszm_LowGrayLevelZoneEmphasis,CT_wavelet.HHH_glszm_SizeZoneNonUniformity,CT_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HHH_ngtdm_Contrast,CT_wavelet.LLL_glcm_ClusterShade,CT_wavelet.LLL_glcm_Correlation,CT_log.sigma.1.mm.3D_firstorder_90Percentile,CT_log.sigma.1.mm.3D_firstorder_Skewness,CT_log.sigma.1.mm.3D_glcm_ClusterShade,CT_log.sigma.1.mm.3D_glcm_Imc1,CT_log.sigma.1.mm.3D_glcm_InverseVariance,CT_log.sigma.1.mm.3D_glcm_MCC,CT_log.sigma.1.mm.3D_glszm_LowGrayLevelZoneEmphasis,CT_log.sigma.1.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,CT_log.sigma.2.mm.3D_firstorder_Kurtosis,CT_log.sigma.2.mm.3D_firstorder_Skewness,CT_log.sigma.2.mm.3D_glcm_Correlation,CT_log.sigma.2.mm.3D_glcm_Imc1,CT_log.sigma.2.mm.3D_glcm_InverseVariance,CT_log.sigma.2.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,CT_log.sigma.2.mm.3D_glszm_SmallAreaEmphasis,CT_log.sigma.2.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,CT_log.sigma.2.mm.3D_glszm_ZonePercentage,CT_log.sigma.3.mm.3D_firstorder_90Percentile,CT_log.sigma.3.mm.3D_firstorder_Kurtosis,CT_log.sigma.3.mm.3D_glcm_ClusterShade,CT_log.sigma.3.mm.3D_glcm_Imc1,CT_log.sigma.3.mm.3D_glszm_SizeZoneNonUniformityNormalized,CT_log.sigma.3.mm.3D_glszm_SmallAreaEmphasis,CT_log.sigma.3.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,CT_log.sigma.3.mm.3D_ngtdm_Busyness,CT_log.sigma.3.mm.3D_ngtdm_Strength
0,-2.401269283,-0.921697986,0.021539193,-0.37479323,-0.640608069,-0.610282055,0.210751144,0.697482093,-0.2972641,-0.388975841,-0.399617027,-0.001753631,-0.573011142,1.704176797,1.632249815,-1.114255262,-2.116316558,-1.479924362,-0.22657683,-0.8226384,0.740546368,0.699507193,-0.426393839,1.227125163,0.611471336,0.456359477,-0.312502572,0.380681226,-0.283200633,0.122177677,0.317318056,0.225622689,0.055308469,-0.275344527,-0.123719571,-0.295162835,-0.261904793,-1.316551724,0.181037127,1.102658696,-0.721041906,0.791286698,0.284372159,0.264002099,1.348672724,0.914875224,-0.869730883,0.883215223,-0.073507493,0.356506318,0.495482252,0.670352114,0.609144621,-0.662472803,-0.288966619,-1.229292754,-0.974452034,1.322343754,-0.21370842,0.677026142,0.738132065,0.304730258,-0.715522301,-1.778836887,-0.455095897,-0.143991954,0.983991648,-0.617508408,-0.507315357,-0.330572612,-0.548636287,-0.486550593,-0.535484738,1.237396617,-0.290157711,0.05138005,0.38490096,0.046429538,-0.068584082,-0.196230736,-1.284198038,0.254018651,-0.104843018,-0.270119391,0.926136407,0.300905369,0.296670738,-0.74739679,0.564155772,0.864248012,-0.621597224,-0.161495666,-0.807369915,0.613316298,-0.415375746,0.626651327,0.642258849,-0.467559109,-0.123773793,1.233975735,-0.049776418,-0.148516064,0.364076345,0.531226112,-1.55388805,-0.609249794,-0.806857513,1.78994471,-0.404575586,-0.05782494
0,1.100249435,-0.866573551,1.019529484,0.673144602,-0.537236325,-0.132422445,1.469945394,-1.967766224,-2.423761504,2.346984941,1.829624316,-1.925845606,-1.045363044,-0.39454258,0.830807654,-0.456434757,0.732225164,0.417671882,-0.616577895,1.142027451,-1.122628332,0.624769497,0.42582109,-0.159789638,-0.434794809,0.091509766,-0.181446506,0.088760774,-0.20645628,-3.92E-05,0.1421978,0.16675249,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,0.077808465,2.641920903,-1.916480033,-0.199324484,1.147198502,1.202175234,-3.373991493,-0.892107374,0.366204653,-0.877198111,-0.167946414,-0.766831369,0.331700198,0.641301573,0.663046181,1.414755026,-0.522166617,-0.559924457,-0.489033155,-0.808804503,2.265081199,0.078441092,-0.723343377,1.932615413,-1.280359348,2.401806544,1.551673547,-0.25610362,-1.408347357,-0.903531451,-0.470869841,-0.466024745,0.943460193,-2.759830985,-0.220728427,-0.769934334,0.242985809,-0.153932241,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.308042904,-0.143028861,-1.291000622,3.918237679,2.214386449,1.553976279,-1.179790171,-0.30664136,0.679187069,-0.330296546,-0.865353576,-0.698204878,-0.257236583,-0.289592409,0.592871335,0.447785607,-0.30395884,-1.167203893,-0.520460723,0.222673911,5.226466141,1.449813372,-1.203813819,0.970430075,-0.422115269,0.143424309,-0.421223996,-0.70652689,1.180545543
1,0.761770426,-0.260204768,-2.320484014,0.063492197,0.128748018,-0.146787642,-1.2820219,0.759108927,-0.254223147,-0.800475464,-0.136763513,0.748654046,-0.039608843,-0.471448673,1.073373917,-0.970131475,1.321489405,0.539398382,-0.279188008,-0.322926635,0.000185152,-0.879976869,-0.981323329,0.976914565,1.029571711,0.258522038,-0.31263986,0.380987038,-0.223690228,0.012094013,0.181523349,-0.069207517,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,0.17410035,1.180741733,-0.737667349,0.890362876,-1.991659561,-0.496401544,0.485333877,1.227835276,0.235483612,1.787283418,1.562678745,0.446595923,-1.549716544,-1.710562235,-1.62018897,-1.368458735,-1.322362682,0.307775187,0.817770167,-0.518252822,-0.201232499,-0.811352179,-0.291695571,0.404844109,0.471949618,0.154821623,-0.095589638,-0.259390737,0.132879273,-0.550397341,-0.451529743,-0.194283482,-0.573422531,1.312083828,2.216831941,1.901310779,2.567483661,0.248609267,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,-1.295510032,1.903439821,0.851865737,0.918215898,-1.546140205,-1.307322595,-1.191915894,0.429097262,1.247839828,-0.279491505,-0.627834341,-0.433981806,-1.076104111,0.947911612,-2.550842953,-0.452410678,-0.091215493,-0.580892415,-0.635718132,1.535092065,1.337794356,-0.782861421,-1.292593917,-0.792950997,-0.107431342,-0.279049825,-0.476079058,-0.722231653,2.326124266
0,-1.235270805,-0.449465328,0.181690676,0.416073603,-0.628373087,-0.636011295,-0.204792938,-0.071370091,-0.002923307,-0.52610022,-0.535545466,0.243974761,0.062460985,-0.942987004,-0.158508894,1.368959065,0.156469917,1.087162112,-0.044728596,0.787083005,-0.84805607,0.334936435,0.001093023,-0.570102911,0.673311046,-0.142931039,-0.417959337,0.615580596,-0.312584058,0.382052797,0.384367058,0.113893485,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,0.844682057,0.272894404,-0.21705744,0.030665401,-1.606204178,-0.647501515,0.307951549,1.036841271,0.927290773,1.841541906,-0.278597024,-1.07422496,-1.543321474,-1.719584228,-1.723226373,-1.39359237,-1.932590128,-1.306740331,-0.098805643,-0.824325763,-0.134951858,-0.125661434,-0.235816639,-0.401487593,0.156307226,0.958886956,-0.220365346,-0.251501656,1.015463483,-0.489293077,0.423270869,0.144149882,-0.596106065,0.395338875,-0.878044471,-0.49933574,0.122025412,-0.058192588,0.0961004,1.598645408,-1.752641031,-0.196230736,-0.700882164,0.674574622,-0.16398455,-0.504443245,1.776732452,0.704962592,0.68164352,-0.907996576,0.14768734,0.715644832,-0.518848962,-0.667893718,1.79E-05,0.227359448,-2.669370434,1.93746734,0.683285971,-0.607519541,-0.332931638,0.092523552,0.020795791,-0.957623341,-0.54113319,0.156882588,-1.169819992,0.095802021,1.120992928,3.039278738,-0.436918773,-0.224733809
1,-0.69311804,-0.526639536,-0.08449563,-0.633713618,-0.470283364,-0.387636146,0.025383022,0.905566046,1.213037095,-0.876283928,-0.802236634,-0.383527211,-0.840530044,-0.09893201,-0.25975143,0.795125989,0.392051452,-0.515183632,0.625704002,-0.440438929,1.03185864,0.684939965,0.443527344,-0.747336614,-0.835217535,-0.115100389,-0.281422995,0.313365495,-0.274284935,1.5459897,0.300921176,-0.028270816,0.459094704,-0.081255621,0.85385774,-1.912710103,0.289512275,0.281967434,-0.023419263,-0.111695531,0.885293731,-1.271486537,0.724449136,0.203432299,0.350110299,-0.408441472,-0.719225069,-0.703963547,0.129719158,0.180787642,1.450381027,0.600861146,0.195319816,0.803805668,-0.151790152,0.10944384,-0.940960655,-0.369910205,0.034198486,-0.078608119,-0.221610914,-0.014121538,0.056781245,0.005321523,-0.202876384,0.14560945,0.485540937,-0.550163336,0.006340052,-0.88081521,0.630422583,0.015838803,-0.026005815,-1.046542321,-0.358809746,-0.337014008,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.201239983,-0.016849487,0.937509599,-0.796760542,-0.582843092,0.301996925,0.357274514,0.218370774,-0.073015439,-0.751078426,-0.724455469,-0.209509685,-0.183269589,0.799056503,-0.54290866,0.304006215,-0.665847684,-0.253592357,-0.334444503,-0.856855271,-0.081748837,-0.319926376,-0.074163391,-0.647035935,-0.704291154,0.39294846,-0.374247708,2.16737899,-0.66017496
0,1.228836472,-0.146280936,-1.163619715,1.278542424,0.405181957,-0.31281573,0.670233325,-2.000553955,-2.4458333,2.379859266,3.770138624,-2.08138573,-1.117153354,0.289457515,0.628877844,-1.888370379,-1.157765028,-0.748809229,-0.488370403,0.33142644,-0.30769044,-0.317538712,0.336817812,-0.495541864,-0.749604799,-0.459499304,-0.245914953,0.232360833,-0.234365343,0.408662904,0.20588252,0.00916597,0.990392391,-0.42784295,-0.744105172,1.497417533,0.657123654,1.671984093,-0.015413719,-1.376770338,0.532462463,-0.945414717,0.855156225,-0.026931817,-0.237176267,-1.393119461,1.490562205,-0.766499334,-0.500162285,-1.375491647,0.111435397,0.577900763,0.726321033,0.315046175,0.588962778,1.448180441,-1.010465335,0.684880284,1.134765365,0.395103698,-0.259839005,-0.023294722,0.28979658,-0.427161755,0.445064344,-0.11459324,0.781263862,-0.653747719,-0.471609047,-0.559229563,0.171640341,0.635186528,-0.719063383,-0.032886209,-0.435401737,-0.223464858,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.622983771,0.557186226,0.978739839,-0.451057455,-1.807267422,-0.296087048,-0.345138771,-0.957479626,0.586244672,-0.613824226,-0.807005458,-0.210537158,-1.152879191,1.002667288,-1.59939311,-0.728867767,-0.225962504,-1.084236803,-0.770452974,-0.388182331,0.610007617,-0.863631446,-0.314261481,-1.377493312,-0.559789476,-0.074287353,-0.473727007,-0.546968121,-0.090170399
0,0.226013725,0.438038073,1.827155711,0.005874532,0.860847361,0.178304481,2.386493052,-0.140060557,-0.000551541,2.128529894,1.208659743,0.907920768,0.260645146,-0.606821134,-0.067999881,0.560857834,0.438354134,0.522043914,-0.919469757,1.066301099,-1.031548061,-0.550674604,1.225396454,0.499340888,0.11905904,0.181031065,-0.128295205,-0.029630939,-0.211965928,-0.4466769,0.154770075,0.612220583,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,-0.005903873,-1.358421836,0.482658252,-1.214721197,0.927491529,-0.443076261,-0.195963955,-1.325046449,1.337794622,-0.30351128,-0.621120539,-0.867542199,0.015805529,0.525255828,0.669013832,0.315046175,0.588962778,1.448180441,-1.01044311,-0.324736128,-0.298107407,-0.243351286,-0.234436006,-1.541930192,1.17414628,0.701278392,-0.545324383,-0.233093802,-0.010202005,-0.287314536,-0.275802492,-0.31842977,-0.501897472,0.483587421,-1.06290525,-0.124884681,-0.011141133,-0.108521071,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.956252308,-0.146332789,-0.838393613,-0.769447236,1.542949558,0.454893324,0.994054981,-0.852006131,-1.00830249,0.570380226,1.664029399,0.576232233,2.265234527,0.231208767,-0.307364378,-0.900286933,2.606851362,-1.611321019,-0.837265729,-0.747710223,0.497361722,-0.599693606,0.116976028,0.814973777,0.474815863,-0.003257524,2.716229965,-0.053054885,-0.526910925
1,-2.485490489,0.557474348,0.203503758,0.569539549,0.958570668,0.050874944,-0.321779319,0.120974057,1.058393389,-0.614590315,-0.919437613,-1.01160662,0.15523695,-0.482442056,-0.428034793,0.576028427,1.190879111,0.376178524,-0.429781185,0.424489996,-0.379173096,-0.595463534,-0.396058252,-0.701576862,-0.144206979,0.172141633,-0.141510388,-0.000194815,-0.16750476,-0.624600617,0.053315694,0.29593494,0.518127788,-0.350823546,-0.650107354,1.225814445,-0.261904793,-1.600346789,-0.118601377,0.315066634,0.454260409,-1.058224175,0.711559359,-0.019139292,0.156721643,-0.665070669,-0.14330488,-0.873931037,-0.007950451,0.152869354,0.182685757,0.644293022,0.843423695,0.490999591,0.14451102,-0.961545437,-0.986661236,-0.485547189,0.552936421,0.404939028,-0.175649315,0.812421012,-0.379822516,0.129066471,0.130968509,-0.236928772,-1.069620056,-0.316549098,-0.431183452,-0.546399802,0.166413399,0.706122877,-0.036580145,-0.277955408,0.376990263,0.099257021,0.38490096,0.046429538,-0.068584082,-0.196230736,-1.284198038,0.111099836,-0.14551019,0.312017943,-0.929509482,-0.066616678,0.432910952,0.597120809,-0.943146979,-1.02251726,1.10172056,3.416016716,-0.373916434,0.5473175,-0.795610621,0.832690809,-0.554256054,0.561392943,-0.698643494,1.290779316,-0.075636879,-0.053471145,0.047062446,0.123635924,1.14918558,-0.250204605,-0.610427296,-0.374628501,0.250750146,-0.578062896
0,0.262275651,-0.407203261,2.131964475,4.860789202,-0.919427404,-0.476454216,0.784730675,-1.03679688,-1.56799978,2.375119478,1.208659743,-0.402146655,-0.213454977,-0.524517262,0.576366618,-0.323382501,-0.471556048,1.448779349,-0.594563617,0.759896761,-0.916362343,-0.039035904,1.068221366,0.497454972,0.264367425,-0.390462669,-0.335305128,0.431472716,-0.248362849,-0.522183687,0.237822938,0.432397299,0.518127788,-0.350823546,0.007877374,-0.675407155,-0.261904793,-0.181371455,-0.037771655,-1.496843175,1.21618707,0.556104571,1.125429001,-0.084239635,-0.773798914,-0.614544106,-0.256695233,-0.88876129,0.043556206,0.370461432,0.303649235,0.62563035,0.716111498,0.803805668,-0.151790152,0.10944384,-0.993000272,-0.861693524,-0.485874594,-0.300078601,-0.233974801,-0.997620055,0.589733628,0.782080288,-0.610132573,-0.279113438,-2.048709131,-1.053256142,1.129393348,2.583866751,-0.482172367,0.542513563,-0.379341272,-0.278820095,-0.017357755,0.121984143,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.441877781,-0.144511215,-1.253144307,-1.228398536,0.33598333,0.445059673,1.869317342,-1.111692398,-3.362887473,4.345542742,-1.035468429,0.392602012,1.796110657,-1.228773552,0.088573696,-2.107078583,2.402775867,0.470425843,0.014163488,-0.456978959,0.745632914,-0.497047296,0.137679712,0.433749038,1.980627602,0.567940985,5.68829978,2.585555093,-0.606993696
0,-1.058216534,0.017254887,0.439514176,-0.71618385,-0.771709787,-0.717843273,0.190029497,0.626128288,-0.463055625,-0.582560727,-0.774229051,-0.245183896,-0.61130895,-0.246422918,-0.070926556,0.321616811,0.734159506,0.10475481,0.024481879,0.207562086,-0.4292038,-0.227335227,0.693289191,-1.051010613,-0.685632999,-0.401353991,-0.173259724,0.070525153,-0.208348147,-0.295084913,0.146514787,0.275230024,0.518127788,-0.350823546,-0.650107354,1.225814445,-0.261904793,-0.181371455,1.967769143,1.261580075,-0.14710159,2.685019586,-1.654759395,-0.452115295,0.583160136,1.382691308,-0.722266135,0.879208648,2.411405231,2.558225228,-1.260057495,-1.698732933,-1.665847635,-1.506956658,-0.71368607,-1.023333282,0.3863963,0.240931366,-0.774540224,0.102104753,0.118073771,1.344420864,0.12161321,0.108156873,1.714230601,-0.034288976,0.543419184,-0.156761437,-0.358423517,-0.421888784,0.128230573,-0.054754587,-0.096340236,-0.321794029,0.055726951,-0.153565487,0.0961004,-1.505786333,1.615472867,-0.196230736,-0.700882164,-0.009796087,0.68419872,-0.317495658,2.661680746,0.287971362,-2.277662686,-0.06054397,-0.924954574,0.616576815,-0.940592906,-0.816172822,-0.479971656,-0.179154581,-0.263696005,0.986928751,0.128137783,-0.760288819,0.808832991,-0.628396632,1.047977275,-0.972051795,0.419332939,-0.131755436,0.060208896,-0.905796102,-0.927079264,-0.631405342,-0.29569642,-0.423787761
0,1.297314185,-0.042463251,-0.042418174,-0.700438839,-0.845657166,-0.669215025,0.263620127,-0.819547786,0.418873513,-0.181780984,1.03757766,1.501986049,1.464586869,0.197588026,-0.238140037,1.005595968,0.603008414,-0.871311892,-0.548778519,0.2454778,-0.243258124,0.002924423,0.799976003,-0.61224771,-0.844067013,-0.266723459,-0.247567583,0.236041981,-0.254070129,-0.208258068,0.250846177,0.340876266,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,1.243422723,0.036883136,-0.607429583,2.993547458,-0.331925485,-0.430434195,-0.683302704,0.388868241,0.709304511,-0.276531677,-0.38072621,-0.161257168,-1.474983457,-1.703247628,-1.661974918,-1.151232296,-0.426143087,0.10944384,1.492283353,1.521533418,-1.679181116,0.387489819,0.672936521,-0.325457556,-0.800811809,-2.141588501,0.783338545,-0.045243158,0.708457947,-0.615067195,-0.483476165,-0.095300351,-0.683892016,-0.436499773,-0.860973176,-0.750612961,-0.495261896,-0.145806921,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.694643351,0.714042121,0.07291076,2.059531777,-0.187967769,-3.811325049,-0.005921338,-1.319748621,-0.220656897,-0.874185835,-0.739381336,-0.905241121,0.62177515,0.54990055,0.382686341,-0.251587349,-0.546783423,0.164027284,-0.548011351,1.001621726,0.39035427,-0.178327588,0.333753684,0.186876531,-0.72421183,0.201529215,0.678673209,-0.636445088,0.457704787
1,0.18669989,1.577276392,0.979592577,-0.585830385,0.36309374,-0.314591486,0.358249503,0.681471931,0.810117422,-0.773781628,-0.791569798,-0.294507876,-0.14421486,0.519027843,-2.580281798,0.418773349,-0.007201358,-1.040761061,-0.283668451,-1.053169755,1.0897294,0.473431509,-0.610255102,1.16556585,0.205035232,-0.158744224,-0.214003223,0.161279141,-0.225500388,1.513600223,0.185653881,-0.136964693,1.422071752,-0.498243503,-0.814603536,1.701119845,-0.101074815,0.173372383,-0.796022571,-0.222062369,0.847281441,0.056606139,-0.379505864,-0.575963504,0.141177458,-0.348757179,-0.85316689,0.333487585,-0.101998569,-0.04451852,1.072026238,0.536434824,0.256218946,1.414755026,1.700092173,-0.559924457,1.335860904,1.33398347,0.787575429,1.415385727,0.27869826,0.483738276,-1.13909789,-1.927321899,0.889438918,-0.120236124,-0.146264544,0.06502755,-0.387260019,0.302620912,-0.356919754,-0.942071032,0.43967159,1.303956359,-0.523727528,-0.285654017,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,-0.641747088,-0.111868451,-0.150451361,-0.51786831,0.466358995,0.407112191,0.62053283,1.545183786,-0.150388877,0.637359692,1.728242036,-0.57619333,0.744669448,0.323000372,0.513593215,0.859390365,0.035664842,-0.232912768,-0.505366021,-0.499416917,-0.005790491,0.212436549,0.712399796,0.304209523,-0.210655227,0.957605334,0.859490163,-0.177170689,-0.213746105
0,-0.668433629,-0.27857958,0.436292159,0.181984358,-0.209858874,-0.699762029,0.063963502,0.984754452,-0.533112902,-0.709856665,-0.54211538,-0.662174643,-0.59297008,-0.623756388,-0.158710433,0.556163248,0.763939462,0.572864471,0.8083322,0.403946729,-0.380827715,-0.87545435,1.237396635,-0.100974483,-0.450948155,-1.177711156,-0.228098354,0.192675303,-0.260708823,-0.328299234,0.265994778,0.46916527,0.518127788,-0.350823546,-0.650107354,1.225814445,-0.261904793,-0.181371455,0.537079194,1.410614177,0.090352029,0.005828579,-0.99842062,-0.378190916,0.442862396,1.567750039,-0.738676356,0.383402662,0.631647034,0.694124714,-1.269049348,-1.702249508,-1.750802589,-0.716779417,-1.939656792,-0.485550204,0.04283694,-0.528212882,-0.010786213,-0.101469201,-0.22696862,-0.248873145,0.146615781,0.644109222,-0.07652152,-0.246899693,1.60866204,0.833495626,-0.355461828,-0.684923865,0.761575069,-0.281346714,-0.132645664,-0.46282563,0.638257282,-0.185738635,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.209167719,0.057971456,0.048515477,0.255201593,-0.343370327,-0.209498718,-0.180073265,0.725918456,0.326444527,-0.650897179,-0.359597628,-0.699663236,0.205169571,-0.130625342,0.657988653,0.714993479,-0.115494223,0.327099415,0.779013686,-0.308111298,-0.696017971,-0.009783411,0.057960614,0.676316944,-0.107431342,1.009073933,1.78843957,-0.085406944,-0.52332801
1,-1.736337393,2.653121611,0.439607605,-0.96316719,-0.608682787,-0.578229464,-0.381156923,1.40597413,0.337374102,-0.871241748,0.238464688,1.210266703,-0.496880862,0.341080889,-1.765080448,0.30311458,0.212171531,-0.845598734,1.038596031,-1.919505049,2.115463216,1.196357086,-1.068632785,0.573556186,-0.314753495,0.644691868,3.983102719,-3.945530006,3.968846346,-2.212194525,-4.006287634,-3.814842957,-2.092462404,1.369862203,3.791289562,-3.104745862,2.054046893,0.471357204,-0.442627928,0.23142893,0.459232125,0.305718209,0.256359626,0.35910226,0.929586161,1.635817945,-0.735753456,-0.463661391,0.376577634,0.506367902,-1.261235057,-1.718368293,-1.759282287,-0.747712459,-1.853875772,-0.190433156,0.016302003,0.065838958,-0.534292985,-0.865181662,-0.200064383,0.691746057,-0.229884409,-0.373489576,0.915610896,0.463995578,0.692866036,-0.781584335,-0.127388345,-0.89204062,0.414366065,-0.122111147,0.395437262,-0.286379128,-0.481731853,-0.266108705,2.406504882,-3.058002204,3.299529817,1.286260135,-0.700882164,-0.300565759,-0.455461013,0.644931858,-1.045044312,0.260414379,0.252025477,0.439948173,1.055639478,0.374201647,-0.963122859,-0.841276187,-0.321792583,0.786505289,0.430826517,1.020414645,0.761294852,-0.830076922,1.496560758,-0.728290802,-0.146991321,-0.664330288,-0.427034573,-0.18771435,0.882812121,0.91704394,2.16496603,-0.544216171,0.497214307,-0.564799893
1,0.296491394,0.076973025,0.450228883,-0.717918764,-0.627378982,0.556497123,0.560290744,0.313175689,1.155065528,-0.850370638,-0.512723854,0.439083176,-0.097195184,0.270892949,0.439937889,0.278502969,-0.358502929,-0.8194932,0.206392207,-0.529913461,0.380826615,0.213808434,-0.283771865,-1.240209625,-0.809289899,0.270142103,-0.277458395,0.302622178,-0.256152614,1.123320213,0.255598124,-0.135019847,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,-0.890859122,0.053061627,0.033438938,0.714037294,-0.220508124,0.567366043,1.472780189,-1.861441845,0.674664819,-0.153103034,-0.764016625,0.157884233,0.13702867,-1.339471027,-1.696461074,-1.70564113,-0.662472803,0.314609843,-0.336801689,1.005632026,-0.164815867,-0.2505115,-0.335616822,-0.184642347,0.694561986,0.087889378,-0.078793848,0.370807284,-0.109416031,0.06345818,-0.447605773,-0.317936675,-0.793910076,0.241667822,0.267358519,0.095322088,-0.902256342,-0.000463316,-0.259933951,-0.481500721,0.046429538,-0.068584082,1.286260135,3.965644848,0.069747545,-0.141365427,0.338245335,-0.068122283,-0.536395369,0.228622339,0.543979975,0.373150867,0.085610287,-0.419324683,-0.23034465,0.427414107,0.251055104,0.521550599,0.296517446,0.342798896,-0.687831375,-0.749359129,-0.625753852,-0.70714233,0.373822869,0.89655722,0.171144787,-0.188609647,-0.867736008,-0.520993958,-0.409071124,-0.335181193,-0.329081889
